id	name	chi2	pval
22679	7-syntactic_feature__root_word__next_system_utterance__Dildo	0.4239	0.9353
22680	6-entity_feature__entity__next_system_utterance__Laura_Rice_PERSON	0.4239	0.9353
22681	6-entity_feature__entity__next_system_utterance__Landon_PERSON	0.4239	0.9353
22682	6-entity_feature__entity__next_system_utterance__Lacroix_PERSON	0.4239	0.9353
22683	6-entity_feature__entity__next_system_utterance__JARED_PERSON	0.4239	0.9353
22684	7-syntactic_feature__subj_word__next_user_utterance__n	0.4239	0.9353
22685	6-entity_feature__entity__next_system_utterance__Lyle_Lovett_PERSON	0.4239	0.9353
22686	7-syntactic_feature__root_word__next_system_utterance__DAD	0.4239	0.9353
22687	7-syntactic_feature__root_word__next_system_utterance__Contact	0.4239	0.9353
22688	7-syntactic_feature__root_word__next_system_utterance__Cookies	0.4239	0.9353
22689	6-entity_feature__entity__next_system_utterance__Mar_8_,_2018_DATE	0.4239	0.9353
22690	7-syntactic_feature__root_word__next_system_utterance__Nate	0.4239	0.9353
22691	7-syntactic_feature__root_word__next_system_utterance__Copy	0.4239	0.9353
22692	7-syntactic_feature__root_word__next_system_utterance__Nacho	0.4239	0.9353
22693	7-syntactic_feature__root_word__next_system_utterance__Coriander	0.4239	0.9353
22694	7-syntactic_feature__root_word__next_system_utterance__Mozz	0.4239	0.9353
22695	7-syntactic_feature__root_word__next_system_utterance__Covr	0.4239	0.9353
22696	7-syntactic_feature__root_word__next_system_utterance__Crescent	0.4239	0.9353
22697	7-syntactic_feature__root_word__next_system_utterance__Crime	0.4239	0.9353
22698	7-syntactic_feature__root_word__next_system_utterance__Movies	0.4239	0.9353
22699	7-syntactic_feature__root_word__next_system_utterance__Mouthwash	0.4239	0.9353
22700	6-entity_feature__entity__next_system_utterance__Israel_LOCATION	0.4239	0.9353
22701	7-syntactic_feature__root_word__next_system_utterance__Mont	0.4239	0.9353
22702	7-syntactic_feature__root_word__next_system_utterance__Mohri	0.4239	0.9353
22703	6-entity_feature__entity__next_system_utterance__Mar_26_DATE	0.4239	0.9353
22704	7-syntactic_feature__root_word__next_system_utterance__Dinner	0.4239	0.9353
22705	6-entity_feature__entity__next_system_utterance__Jamin_PERSON	0.4239	0.9353
22706	7-syntactic_feature__root_word__next_system_utterance__Dirt	0.4239	0.9353
22707	6-entity_feature__entity__next_system_utterance__Jeff_Jury_PERSON	0.4239	0.9353
22708	6-entity_feature__entity__next_system_utterance__Jimmy_Chen_PERSON	0.4239	0.9353
22709	6-entity_feature__entity__next_system_utterance__Kiwi_PERSON	0.4239	0.9353
22710	6-entity_feature__entity__next_system_utterance__Kitty_PERSON	0.4239	0.9353
22711	7-syntactic_feature__root_word__next_system_utterance__Drinking	0.4239	0.9353
22712	7-syntactic_feature__root_word__next_system_utterance__Dryer	0.4239	0.9353
22713	6-entity_feature__entity__next_system_utterance__Joel_PERSON	0.4239	0.9353
22714	7-syntactic_feature__root_word__next_system_utterance__Lag	0.4239	0.9353
22715	7-syntactic_feature__root_word__next_system_utterance__Lacrosse	0.4239	0.9353
22716	7-syntactic_feature__root_word__next_system_utterance__Lacroix	0.4239	0.9353
22717	6-entity_feature__entity__next_system_utterance__Joey_PERSON	0.4239	0.9353
22718	7-syntactic_feature__root_word__next_system_utterance__Duck	0.4239	0.9353
22719	7-syntactic_feature__root_word__current_user_utterance__5	0.4239	0.9353
22720	7-syntactic_feature__subj_word__next_user_utterance__nMay	0.4239	0.9353
22721	6-entity_feature__entity__next_system_utterance__Keyonna_PERSON	0.4239	0.9353
22722	7-syntactic_feature__root_word__next_system_utterance__Eat	0.4239	0.9353
22723	6-entity_feature__entity__next_system_utterance__Kenneth_PERSON	0.4239	0.9353
22724	6-entity_feature__entity__next_system_utterance__John_McSwiggan_PERSON	0.4239	0.9353
22725	6-entity_feature__entity__next_system_utterance__Kroger_ORGANIZATION	0.4239	0.9353
22726	6-entity_feature__entity__next_system_utterance__Kunle_LOCATION	0.4239	0.9353
22727	7-syntactic_feature__root_word__next_system_utterance__Mayonnaise	0.4239	0.9353
22728	7-syntactic_feature__root_word__next_system_utterance__Dog	0.4239	0.9353
22729	7-syntactic_feature__root_word__next_system_utterance__Magnum	0.4239	0.9353
22730	7-syntactic_feature__root_word__next_system_utterance__Maggi	0.4239	0.9353
22731	6-entity_feature__entity__next_system_utterance__Kylie_PERSON	0.4239	0.9353
22732	6-entity_feature__entity__next_system_utterance__Kunle_PERSON	0.4239	0.9353
22733	7-syntactic_feature__root_word__next_system_utterance__MOM	0.4239	0.9353
22734	7-syntactic_feature__root_word__next_system_utterance__Love	0.4239	0.9353
22735	7-syntactic_feature__root_word__next_system_utterance__Lois	0.4239	0.9353
22736	7-syntactic_feature__subj_word__next_user_utterance__tv	0.4239	0.9353
22737	6-entity_feature__entity__next_system_utterance__Janna_PERSON	0.4239	0.9353
22738	7-syntactic_feature__root_word__next_system_utterance__Liver	0.4239	0.9353
22739	7-syntactic_feature__subj_word__next_user_utterance__trash	0.4239	0.9353
22740	7-syntactic_feature__root_word__next_system_utterance__Dish	0.4239	0.9353
22741	7-syntactic_feature__root_word__next_system_utterance__Lime	0.4239	0.9353
22742	7-syntactic_feature__root_word__next_system_utterance__Dishwasher	0.4239	0.9353
22743	7-syntactic_feature__root_word__next_system_utterance__Lifeguard	0.4239	0.9353
22744	7-syntactic_feature__subj_word__next_user_utterance__towels	0.4239	0.9353
22745	7-syntactic_feature__root_word__next_system_utterance__Letuce	0.4239	0.9353
22746	6-entity_feature__entity__next_system_utterance__Eason_PERSON	0.4239	0.9353
22747	7-syntactic_feature__root_word__current_user_utterance__sunday	0.4239	0.9353
22748	7-syntactic_feature__root_word__current_user_utterance__Submit	0.4239	0.9353
22749	6-entity_feature__entity__next_system_utterance__Tim_PERSON	0.4239	0.9353
22750	6-entity_feature__entity__next_system_utterance__Tracfone_ORGANIZATION	0.4239	0.9353
22751	7-syntactic_feature__root_word__next_system_utterance__Tissues	0.4239	0.9353
22752	7-syntactic_feature__root_word__next_system_utterance__Tim	0.4239	0.9353
22753	6-entity_feature__entity__next_system_utterance__Apr_13_DATE	0.4239	0.9353
22754	6-entity_feature__entity__next_system_utterance__Apr_15_DATE	0.4239	0.9353
22755	6-entity_feature__entity__next_system_utterance__Tonight_DATE	0.4239	0.9353
22756	7-syntactic_feature__subj_word__next_system_utterance__water	0.4239	0.9353
22757	6-entity_feature__entity__next_system_utterance__Time_ORGANIZATION	0.4239	0.9353
22758	6-entity_feature__entity__next_system_utterance__Apr_16_DATE	0.4239	0.9353
22759	6-entity_feature__entity__next_system_utterance__Tue_,_Mar_7_at_10:30_PM_TIME	0.4239	0.9353
22760	7-syntactic_feature__root_word__current_user_utterance__dogqYgwj	0.4239	0.9353
22761	6-entity_feature__entity__next_system_utterance__Tia_PERSON	0.4239	0.9353
22762	7-syntactic_feature__root_word__current_user_utterance__dr	0.4239	0.9353
22763	6-entity_feature__entity__next_system_utterance__Thursday_DATE	0.4239	0.9353
22764	7-syntactic_feature__root_word__next_system_utterance__Tide	0.4239	0.9353
22765	6-entity_feature__entity__next_system_utterance__Apr_17_DATE	0.4239	0.9353
22766	6-entity_feature__entity__next_system_utterance__Apr_20_DATE	0.4239	0.9353
22767	6-entity_feature__entity__next_system_utterance__Apr_20_at_10:15_AM_TIME	0.4239	0.9353
22768	7-syntactic_feature__root_word__next_system_utterance__Tomatoes	0.4239	0.9353
22769	7-syntactic_feature__root_word__current_user_utterance__dentist	0.4239	0.9353
22770	7-syntactic_feature__root_word__next_system_utterance__Tony	0.4239	0.9353
22771	7-syntactic_feature__root_word__next_system_utterance__Tops	0.4239	0.9353
22772	7-syntactic_feature__root_word__current_user_utterance__corned	0.4239	0.9353
22773	6-entity_feature__entity__next_system_utterance__Alden_PERSON	0.4239	0.9353
22774	6-entity_feature__entity__next_system_utterance__Tue_,_Jun_6_at_8_PM_TIME	0.4239	0.9353
22775	6-entity_feature__entity__next_system_utterance__Tue_,_Jun_6_at_7:34_PM_TIME	0.4239	0.9353
22776	6-entity_feature__entity__next_system_utterance__Tue_,_Jun_6_at_2:05_PM_TIME	0.4239	0.9353
22777	6-entity_feature__entity__next_system_utterance__Tue_,_Apr_4_at_7_PM_TIME	0.4239	0.9353
22778	6-entity_feature__entity__next_system_utterance__Tue_,_Apr_4_at_7:30_PM_TIME	0.4239	0.9353
22779	7-syntactic_feature__root_word__next_system_utterance__Ups	0.4239	0.9353
22780	7-syntactic_feature__root_word__next_system_utterance__Tracfone	0.4239	0.9353
22781	6-entity_feature__entity__next_system_utterance__Alissa_PERSON	0.4239	0.9353
22782	7-syntactic_feature__root_word__next_system_utterance__Torey	0.4239	0.9353
22783	7-syntactic_feature__root_word__current_user_utterance__create	0.4239	0.9353
22784	6-entity_feature__entity__next_system_utterance__Tue_,_Apr_4_at_6_PM_TIME	0.4239	0.9353
22785	6-entity_feature__entity__next_system_utterance__Allen_PERSON	0.4239	0.9353
22786	6-entity_feature__entity__next_system_utterance__Tue_,_Apr_4_at_3_PM_TIME	0.4239	0.9353
22787	7-syntactic_feature__root_word__current_user_utterance__december	0.4239	0.9353
22788	6-entity_feature__entity__next_system_utterance__Amri_PERSON	0.4239	0.9353
22789	7-syntactic_feature__root_word__next_system_utterance__Tape	0.4239	0.9353
22790	6-entity_feature__entity__next_system_utterance__Apr_23_DATE	0.4239	0.9353
22791	7-syntactic_feature__root_word__current_user_utterance__dr.g	0.4239	0.9353
22792	6-entity_feature__entity__next_system_utterance__Apr_6_at_3_PM_TIME	0.4239	0.9353
22793	7-syntactic_feature__root_word__current_user_utterance__g5cS48o3	0.4239	0.9353
22794	6-entity_feature__entity__next_system_utterance__Swapnil_PERSON	0.4239	0.9353
22795	6-entity_feature__entity__next_system_utterance__Sunita_PERSON	0.4239	0.9353
22796	6-entity_feature__entity__next_system_utterance__Sun_ORGANIZATION	0.4239	0.9353
22797	6-entity_feature__entity__next_system_utterance__Apr_6_at_6_PM_TIME	0.4239	0.9353
22798	6-entity_feature__entity__next_system_utterance__Arabian_MISC	0.4239	0.9353
22799	7-syntactic_feature__root_word__current_user_utterance__hi	0.4239	0.9353
22800	6-entity_feature__entity__next_system_utterance__Sun_,_Jul_9_at_3_PM_TIME	0.4239	0.9353
22801	6-entity_feature__entity__next_system_utterance__Arby_ORGANIZATION	0.4239	0.9353
22802	6-entity_feature__entity__next_system_utterance__Ashok_PERSON	0.4239	0.9353
22803	6-entity_feature__entity__next_system_utterance__Sun_,_Apr_2_at_2_PM_TIME	0.4239	0.9353
22804	6-entity_feature__entity__next_system_utterance__Summer_DATE	0.4239	0.9353
22805	6-entity_feature__entity__next_system_utterance__Sumeena_PERSON	0.4239	0.9353
22806	7-syntactic_feature__root_word__next_system_utterance__Sun	0.4239	0.9353
22807	7-syntactic_feature__root_word__next_system_utterance__Stroller	0.4239	0.9353
22808	6-entity_feature__entity__next_system_utterance__Aug_12_,_2019_DATE	0.4239	0.9353
22809	6-entity_feature__entity__next_system_utterance__Aug_12_DATE	0.4239	0.9353
22810	6-entity_feature__entity__next_system_utterance__Apr_6_at_4:15_PM_TIME	0.4239	0.9353
22811	6-entity_feature__entity__next_system_utterance__Take_Ray_PERSON	0.4239	0.9353
22812	7-syntactic_feature__root_word__next_system_utterance__Taco	0.4239	0.9353
22813	6-entity_feature__entity__next_system_utterance__Apr_6_at_12_PM_TIME	0.4239	0.9353
22814	7-syntactic_feature__root_word__next_system_utterance__detangler	0.4239	0.9353
22815	7-syntactic_feature__root_word__current_user_utterance__eve	0.4239	0.9353
22816	7-syntactic_feature__root_word__current_user_utterance__filters	0.4239	0.9353
22817	6-entity_feature__entity__next_system_utterance__Apr_24_DATE	0.4239	0.9353
22818	6-entity_feature__entity__next_system_utterance__Theresa_PERSON	0.4239	0.9353
22819	7-syntactic_feature__subj_word__next_system_utterance__webinar	0.4239	0.9353
22820	6-entity_feature__entity__next_system_utterance__Theo_PERSON	0.4239	0.9353
22821	6-entity_feature__entity__next_system_utterance__Texas_LOCATION	0.4239	0.9353
22822	6-entity_feature__entity__next_system_utterance__Apr_27_DATE	0.4239	0.9353
22823	6-entity_feature__entity__next_system_utterance__Terri_PERSON	0.4239	0.9353
22824	7-syntactic_feature__root_word__next_system_utterance__Swffer	0.4239	0.9353
22825	7-syntactic_feature__subj_word__next_system_utterance__wills	0.4239	0.9353
22826	6-entity_feature__entity__next_system_utterance__Apr_28_DATE	0.4239	0.9353
22827	7-syntactic_feature__root_word__next_system_utterance__Sw	0.4239	0.9353
22828	6-entity_feature__entity__next_system_utterance__Tawni_PERSON	0.4239	0.9353
22829	7-syntactic_feature__root_word__current_user_utterance__forms	0.4239	0.9353
22830	6-entity_feature__entity__next_system_utterance__Apr_6_at_10_PM_TIME	0.4239	0.9353
22831	6-entity_feature__entity__next_system_utterance__Alanah_MISC	0.4239	0.9353
22832	6-entity_feature__entity__next_system_utterance__Tue_,_Mar_7_at_11:50_AM_TIME	0.4239	0.9353
22833	6-entity_feature__entity__next_system_utterance__BHA_ORGANIZATION	0.4239	0.9353
22834	6-entity_feature__entity__next_system_utterance__Vesta_ORGANIZATION	0.4239	0.9353
22835	6-entity_feature__entity__next_system_utterance__9:43_PM_TIME	0.4239	0.9353
22836	6-entity_feature__entity__next_system_utterance__Vinod_PERSON	0.4239	0.9353
22837	6-entity_feature__entity__next_system_utterance__Vinny_PERSON	0.4239	0.9353
22838	7-syntactic_feature__root_word__current_user_utterance__Wake	0.4239	0.9353
22839	7-syntactic_feature__root_word__current_user_utterance__Workout	0.4239	0.9353
22840	6-entity_feature__entity__next_system_utterance__9_AM_TIME	0.4239	0.9353
22841	7-syntactic_feature__root_word__current_user_utterance__Ys	0.4239	0.9353
22842	6-entity_feature__entity__next_system_utterance__Vickie_PERSON	0.4239	0.9353
22843	7-syntactic_feature__root_word__next_system_utterance__am	0.4239	0.9353
22844	7-syntactic_feature__root_word__next_system_utterance__User	0.4239	0.9353
22845	6-entity_feature__entity__next_system_utterance__Verizon_ORGANIZATION	0.4239	0.9353
22846	7-syntactic_feature__root_word__next_system_utterance__allergy	0.4239	0.9353
22847	6-entity_feature__entity__next_system_utterance__9_at_2_AM_TIME	0.4239	0.9353
22848	7-syntactic_feature__root_word__current_user_utterance__anniversary	0.4239	0.9353
22849	7-syntactic_feature__root_word__current_user_utterance__are	0.4239	0.9353
22850	6-entity_feature__entity__next_system_utterance__9_at_9:26_AM_TIME	0.4239	0.9353
22851	6-entity_feature__entity__next_system_utterance__9_months_DURATION	0.4239	0.9353
22852	7-syntactic_feature__root_word__current_user_utterance__be	0.4239	0.9353
22853	7-syntactic_feature__root_word__next_system_utterance__dinner	0.4239	0.9353
22854	7-syntactic_feature__root_word__current_user_utterance__Visit	0.4239	0.9353
22855	6-entity_feature__entity__next_system_utterance__Walgreens_ORGANIZATION	0.4239	0.9353
22856	6-entity_feature__entity__next_system_utterance__9:33_AM_TIME	0.4239	0.9353
22857	6-entity_feature__entity__next_system_utterance__Wed_,_Mar_8_at_5_PM_TIME	0.4239	0.9353
22858	7-syntactic_feature__root_word__current_user_utterance__Taxes	0.4239	0.9353
22859	6-entity_feature__entity__next_system_utterance__Wed_,_Mar_8_at_5:25_PM_TIME	0.4239	0.9353
22860	6-entity_feature__entity__next_system_utterance__Wed_,_Mar_8_at_4_PM_TIME	0.4239	0.9353
22861	6-entity_feature__entity__next_system_utterance__Wed_,_Mar_8_at_1:30_PM_TIME	0.4239	0.9353
22862	6-entity_feature__entity__next_system_utterance__Wed_,_Jun_7_at_12:45_PM_TIME	0.4239	0.9353
22863	7-syntactic_feature__root_word__current_user_utterance__Test	0.4239	0.9353
22864	7-syntactic_feature__root_word__current_user_utterance__Thank	0.4239	0.9353
22865	7-syntactic_feature__root_word__current_user_utterance__Tommorrow	0.4239	0.9353
22866	6-entity_feature__entity__next_system_utterance__Wed_,_Apr_5_at_4:45_PM_TIME	0.4239	0.9353
22867	7-syntactic_feature__root_word__next_system_utterance__ambemohor	0.4239	0.9353
22868	6-entity_feature__entity__next_system_utterance__8_at_6:45_AM_TIME	0.4239	0.9353
22869	6-entity_feature__entity__next_system_utterance__Watch_TV_ORGANIZATION	0.4239	0.9353
22870	6-entity_feature__entity__next_system_utterance__Warren_PERSON	0.4239	0.9353
22871	7-syntactic_feature__root_word__current_user_utterance__View	0.4239	0.9353
22872	7-syntactic_feature__root_word__current_user_utterance__Vince	0.4239	0.9353
22873	6-entity_feature__entity__next_system_utterance__9:26_AM_TIME	0.4239	0.9353
22874	7-syntactic_feature__root_word__current_user_utterance__birthdqy	0.4239	0.9353
22875	6-entity_feature__entity__next_system_utterance__Vegenaise_PERSON	0.4239	0.9353
22876	7-syntactic_feature__root_word__current_user_utterance__bowls	0.4239	0.9353
22877	6-entity_feature__entity__next_system_utterance__Tue_,_Mar_7_at_6:30_AM_TIME	0.4239	0.9353
22878	7-syntactic_feature__root_word__next_system_utterance__Watching	0.4239	0.9353
22879	7-syntactic_feature__subj_word__next_system_utterance__uD83D	0.4239	0.9353
22880	7-syntactic_feature__root_word__next_system_utterance__Watch	0.4239	0.9353
22881	6-entity_feature__entity__next_system_utterance__Afsaneh_PERSON	0.4239	0.9353
22882	7-syntactic_feature__root_word__next_system_utterance__Wasp	0.4239	0.9353
